date,actual,predicted,sstart,inner_idx
2017-05-01,0.003675369,0.0021239328009573354,69,4
2017-06-01,0.002311777,0.002036255402908464,69,5
2017-07-01,0.001324458,0.0019265499724172846,69,6
2017-08-01,-0.001318687,0.0018530215370243974,69,7
2017-09-01,0.002236284,0.001563070377013163,69,8
2017-10-01,0.001338224,0.0019053437575003817,69,9
2017-11-01,0.004992827,0.0017850115554017432,69,10
2017-12-01,0.002710201,0.0021334641246242027,69,11
2018-01-01,-0.000420828,0.0018729654602733898,69,12
2017-04-01,0.005276876,0.0019303842257553398,72,0
2017-05-01,0.003675369,0.0021239328009573354,72,1
2017-06-01,0.002311777,0.002036255402908464,72,2
2017-07-01,0.001324458,0.0019265499724172846,72,3
2017-08-01,-0.001318687,0.0018530215370243974,72,4
2017-09-01,0.002236284,0.001563070377013163,72,5
2017-10-01,0.001338224,0.0019053437575003817,72,6
2017-11-01,0.004992827,0.0017850115554017432,72,7
2017-12-01,0.002710201,0.0021334641246242027,72,8
2018-01-01,-0.000420828,0.0018729654602733898,72,9
2018-02-01,0.00514569,0.0016015177959815198,72,10
2018-03-01,0.00297025,0.0020527708246764237,72,11
2018-04-01,0.000447788,0.0019107863128114764,72,12
2017-07-01,0.001324458,0.0019265499724172846,75,0
2017-08-01,-0.001318687,0.0018530215370243974,75,1
2017-09-01,0.002236284,0.001563070377013163,75,2
2017-10-01,0.001338224,0.0019053437575003817,75,3
2017-11-01,0.004992827,0.0017850115554017432,75,4
2017-12-01,0.002710201,0.0021334641246242027,75,5
2018-01-01,-0.000420828,0.0018729654602733898,75,6
2018-02-01,0.00514569,0.0016015177959815198,75,7
2018-03-01,0.00297025,0.0020527708246764237,75,8
2018-04-01,0.000447788,0.0019107863128114764,75,9
2018-05-01,0.005426968,0.0017134406504795566,75,10
2018-06-01,0.001161108,0.0021394217989352273,75,11
2018-07-01,0.003167514,0.0018287348566154709,75,12
2017-10-01,0.001338224,0.0019053437575003817,78,0
2017-11-01,0.004992827,0.0017850115554017432,78,1
2017-12-01,0.002710201,0.0021334641246242027,78,2
2018-01-01,-0.000420828,0.0018729654602733898,78,3
2018-02-01,0.00514569,0.0016015177959815198,78,4
2018-03-01,0.00297025,0.0020527708246764237,78,5
2018-04-01,0.000447788,0.0019107863128114764,78,6
2018-05-01,0.005426968,0.0017134406504795566,78,7
2018-06-01,0.001161108,0.0021394217989352273,78,8
2018-07-01,0.003167514,0.0018287348566154709,78,9
2018-08-01,0.002063738,0.001907427989937609,78,10
2018-09-01,0.000108821,0.0017997871958307932,78,11
2018-10-01,0.003624493,0.0017190152329332564,78,12
2018-01-01,-0.000420828,0.0018729654602733898,81,0
2018-02-01,0.00514569,0.0016015177959815198,81,1
2018-03-01,0.00297025,0.0020527708246764237,81,2
2018-04-01,0.000447788,0.0019107863128114764,81,3
2018-05-01,0.005426968,0.0017134406504795566,81,4
2018-06-01,0.001161108,0.0021394217989352273,81,5
2018-07-01,0.003167514,0.0018287348566154709,81,6
2018-08-01,0.002063738,0.001907427989937609,81,7
2018-09-01,0.000108821,0.0017997871958307932,81,8
2018-10-01,0.003624493,0.0017190152329332564,81,9
2018-11-01,-0.002396755,0.0018684914228835542,81,10
2018-12-01,-0.000507987,0.0017167031966495536,81,11
2019-01-01,-0.00027747,0.0016444635333609198,81,12
2018-04-01,0.000447788,0.0019107863128114764,84,0
2018-05-01,0.005426968,0.0017134406504795566,84,1
2018-06-01,0.001161108,0.0021394217989352273,84,2
2018-07-01,0.003167514,0.0018287348566154709,84,3
2018-08-01,0.002063738,0.001907427989937609,84,4
2018-09-01,0.000108821,0.0017997871958307932,84,5
2018-10-01,0.003624493,0.0017190152329332564,84,6
2018-11-01,-0.002396755,0.0018684914228835542,84,7
2018-12-01,-0.000507987,0.0017167031966495536,84,8
2019-01-01,-0.00027747,0.0016444635333609198,84,9
2019-02-01,-0.002572036,0.001625777589837932,84,10
2019-03-01,0.008168522,0.0015253127198994504,84,11
2019-04-01,0.005576397,0.0018614999899582959,84,12
2018-07-01,0.003167514,0.0018287348566154709,87,0
2018-08-01,0.002063738,0.001907427989937609,87,1
2018-09-01,0.000108821,0.0017997871958307932,87,2
2018-10-01,0.003624493,0.0017190152329332564,87,3
2018-11-01,-0.002396755,0.0018684914228835542,87,4
2018-12-01,-0.000507987,0.0017167031966495536,87,5
2019-01-01,-0.00027747,0.0016444635333609198,87,6
2019-02-01,-0.002572036,0.001625777589837932,87,7
2019-03-01,0.008168522,0.0015253127198994504,87,8
2019-04-01,0.005576397,0.0018614999899582959,87,9
2019-05-01,0.002295297,0.0019737580296396275,87,10
2019-06-01,0.002381093,0.0018462250205992438,87,11
2019-07-01,-0.001010546,0.0018720551565553202,87,12
2018-10-01,0.003624493,0.0017190152329332564,90,0
2018-11-01,-0.002396755,0.0018684914228835542,90,1
2018-12-01,-0.000507987,0.0017167031966495536,90,2
2019-01-01,-0.00027747,0.0016444635333609198,90,3
2019-02-01,-0.002572036,0.001625777589837932,90,4
2019-03-01,0.008168522,0.0015253127198994504,90,5
2019-04-01,0.005576397,0.0018614999899582959,90,6
2019-05-01,0.002295297,0.0019737580296396275,90,7
2019-06-01,0.002381093,0.0018462250205992438,90,8
2019-07-01,-0.001010546,0.0018720551565553202,90,9
2019-08-01,-0.000652718,0.001692615730084935,90,10
2019-09-01,0.000456897,0.001693832076442959,90,11
2019-10-01,0.001828003,0.001761196361515236,90,12
2019-01-01,-0.00027747,0.0016444635333609198,93,0
2019-02-01,-0.002572036,0.001625777589837932,93,1
2019-03-01,0.008168522,0.0015253127198994504,93,2
2019-04-01,0.005576397,0.0018614999899582959,93,3
2019-05-01,0.002295297,0.0019737580296396275,93,4
2019-06-01,0.002381093,0.0018462250205992438,93,5
2019-07-01,-0.001010546,0.0018720551565553202,93,6
2019-08-01,-0.000652718,0.001692615730084935,93,7
2019-09-01,0.000456897,0.001693832076442959,93,8
2019-10-01,0.001828003,0.001761196361515236,93,9
2019-11-01,-0.000297017,0.0018534140982521055,93,10
2019-12-01,0.002053313,0.0016816793209553545,93,11
2020-01-01,0.001315699,0.0018331565109135273,93,12
2019-04-01,0.005576397,0.0018614999899582959,96,0
2019-05-01,0.002295297,0.0019737580296396275,96,1
2019-06-01,0.002381093,0.0018462250205992438,96,2
2019-07-01,-0.001010546,0.0018720551565553202,96,3
2019-08-01,-0.000652718,0.001692615730084935,96,4
2019-09-01,0.000456897,0.001693832076442959,96,5
2019-10-01,0.001828003,0.001761196361515236,96,6
2019-11-01,-0.000297017,0.0018534140982521055,96,7
2019-12-01,0.002053313,0.0016816793209553545,96,8
2020-01-01,0.001315699,0.0018331565109135273,96,9
2020-02-01,0.003401413,0.0017417787841531363,96,10
2020-03-01,-0.07537065,0.0018515496865743853,96,11
2020-04-01,-0.11400353,0.010610380789064898,96,12
2019-07-01,-0.001010546,0.0018720551565553202,99,0
2019-08-01,-0.000652718,0.001692615730084935,99,1
2019-09-01,0.000456897,0.001693832076442959,99,2
2019-10-01,0.001828003,0.001761196361515236,99,3
2019-11-01,-0.000297017,0.0018534140982521055,99,4
2019-12-01,0.002053313,0.0016816793209553545,99,5
2020-01-01,0.001315699,0.0018331565109135273,99,6
2020-02-01,0.003401413,0.0017417787841531363,99,7
2020-03-01,-0.07537065,0.0018515496865743853,99,8
2020-04-01,-0.11400353,0.010610380789064898,99,9
2020-05-01,0.042266504,-0.15118427455092495,99,10
2020-06-01,0.055582744,0.008191654931018113,99,11
2020-07-01,0.025353325,0.016627084186368705,99,12
2019-10-01,0.001828003,0.001761196361515236,102,0
2019-11-01,-0.000297017,0.0018534140982521055,102,1
2019-12-01,0.002053313,0.0016816793209553545,102,2
2020-01-01,0.001315699,0.0018331565109135273,102,3
2020-02-01,0.003401413,0.0017417787841531363,102,4
2020-03-01,-0.07537065,0.0018515496865743853,102,5
2020-04-01,-0.11400353,0.010610380789064898,102,6
2020-05-01,0.042266504,-0.15118427455092495,102,7
2020-06-01,0.055582744,0.008191654931018113,102,8
2020-07-01,0.025353325,0.016627084186368705,102,9
2020-08-01,0.00913465,0.008483427939723329,102,10
2020-09-01,0.007989305,0.003466989485864312,102,11
2020-10-01,0.005832249,0.0031630589678432837,102,12
2020-01-01,0.001315699,0.0018331565109135273,105,0
2020-02-01,0.003401413,0.0017417787841531363,105,1
2020-03-01,-0.07537065,0.0018515496865743853,105,2
